,Country,Year,A,B,C10_12,C13_15,C16_18,C19,C20_21,C22_23,C24_25,C26,C27,C28,C29_30,C31_33,D,E,F,G,H,I,J58_60,J61,J62_63,K,L68,M,N,O84,P85,Q,R_S,T_U,VA_labour,VA_rest,Nuclear,Hydro,Wind,Solar,Other,Coal,Gas,Oil,Bio_Rest,Bio_Gas,Sector_Size,Gas_FC,Population,GDP_pC,Gas_FC_pC
276,IT,2020,0.011097967,0.021791621,0.004041182,0.000662496,0.006096662,0.010675206,0.005126102,0.008575228,0.010175694,0.004848589,0.008165401,0.004897962,0.002088636,0.002586929,0.377689965,0.009652956,0.006264581,0.020867756,0.061756129,0.009587222,0.000789814,0.006252371,0.011426675,0.035724119,0.009969659,0.034752015,0.014885587,0.003362687,0.001319358,0.00036563,0.003254686,4.82631515519427e-08,0.061201634,0.230047434,0,0.161101632,0.061631383,0.081958974,0.046353019,0.045531832,0.465515821,0.051282647,0.050357901,0.036266791,304344.1859,1479672.62,59641488,28122.2,0.024809452
277,LT,2020,0.001278739,0.12533021,0.004171139,0.011993751,0.032593697,0.023545128,0.006856804,0.001415724,0.004573297,0.004524284,0.003510719,0.006617394,0.000909884,0.018741218,0.130949119,0.052374244,0.066293958,0.034131325,0.069246682,0.000598211,0.001127929,0.003601204,0.017921192,0.008497485,0.007110667,0.030376169,0.023017924,0.004097619,0.002240149,0.000550455,0.002877319,0,0.093318386,0.205607976,0,0.088096556,0.126561825,0.010505357,0.064657973,0.003239877,0.228559492,0.004056416,0.466887552,0.007434951,12260.41111,27112,2794090,25978.9,0.009703338
278,LU,2020,0.011361177,0.031945498,0.001092058,0.000469222,0.003646944,0.000582338,0.002794384,0.001117893,0.043014109,0.006857484,0.004123847,0.032913966,0.004273272,0.004610525,0.284028718,0.028589024,0.111470941,0.050354779,0.010600786,0.000759693,0.001925067,0.003765646,0.004614016,0.008764396,0.010436698,0.029031713,0.017718715,0.00180846,0.001205873,0.00055371,0.001090662,1.1870198679196e-05,0.096599677,0.187866842,0,0.324565481,0.104603136,5.46154770033838e-06,0.040792134,0,0.116522699,0.000569739,0.412941349,0,3356.801833,26254.283,626108,79344,0.041932515
279,LV,2020,0.017538364,0.06550819,0.002056813,0.000831186,0.018874321,0.003400773,0.002013939,0.002372367,0.003489951,0.000919221,0.004934523,0.001977925,0.000775164,0.010819707,0.4003606,0.008083768,0.024294178,0.012084779,0.012123651,0.00056651,0.000192076,0.020712762,0.015185433,0.028424383,0.04454733,0.017783604,0.017045026,0.002662767,0.000967811,0.000839761,0.000572798,1.71496385999492e-06,0.133160084,0.124878523,0,0.206284759,0.013855399,0.000898881,9.39873386849216e-05,0.000533934,0.415005791,0.000998601,0.332796295,0.029532351,12608.08122,15022.554,1907675,20992.7,0.007874797
280,NL,2020,0.002904388,0.058658528,0.011032302,0.000278435,0.001997235,0.05041758,0.005967937,0.002894349,0.00405172,0.002075974,0.002523771,0.004822667,0.000922619,0.012099755,0.107093307,0.004765797,0.065237763,0.073685625,0.01324573,0.002141581,0.003776812,0.003111031,0.009147233,0.019521079,0.007917472,0.030881469,0.035612753,0.013245675,0.002780229,0.001350718,0.001510801,5.42653162634184e-08,0.118970357,0.325357254,0.038964086,0.000439139,0.133487149,0.013311922,0.003792098,0.099896606,0.621524098,0.008320374,0.07970927,0.000555259,104900.7799,739496.605,17407585,39423.1,0.042481286
281,PL,2020,0.010226064,0.125885166,0.002618998,0.000561623,0.001817666,0.004625248,0.002869601,0.006161443,0.007785682,0.005084016,0.015260772,0.009960366,0.003157942,0.016591543,0.059172374,0.007355253,0.1292203,0.028993251,0.057726964,0.001203316,0.002445117,0.001998061,0.014845117,0.010996779,0.006369502,0.043212199,0.028192275,0.002530598,0.000854059,0.001229448,0.001829414,3.19350891010347e-05,0.103545628,0.285642283,0,0.013807904,0.074351969,0,0.002449871,0.784632619,0.070195723,0.003733209,0.046390033,0.004438673,212503.4386,429642.745,37958138,22758,0.011318857
282,PT,2020,0.000281319,0.04678773,0.000902675,0.000191456,0.00832164,0.017979013,0.002246571,0.001871479,0.003010405,0.002315511,0.012894423,0.00192375,0.000801494,0.003840984,0.536817244,0.003112615,0.007168104,0.014375719,0.012920902,0.000501517,0.000304642,0.002262005,0.007299125,0.017656604,0.001422439,0.022898007,0.012606519,0.002493385,0.000162988,0.000264992,0.000493217,0,0.030811149,0.223060378,0,0.307949571,0.278071985,0.017087734,0.004912085,0.053449363,0.28606619,0.021712008,0.030751064,0,44211.77133,80653.746,10295909,22885.4,0.007833572
283,RO,2020,7.65079031006692e-05,0.11940315,0.000800778,0.002675981,0.002759049,0.016995112,0.006405949,0.00805729,0.03715819,0.005889037,0.016198891,0.001280264,0.010285963,0.007430036,0.179117499,0.001513172,0.061348981,0.042234572,0.074657696,0.00204486,0.00215686,0.014092576,0.021547539,0.010576251,0.002206507,0.01280078,0.005918383,0.00382215,0.001226819,5.75190282336259e-05,0.001041695,0,0.071136744,0.257083196,0.179494116,0.241576543,0.104176008,0.024526335,0.001110171,0.18142865,0.240585849,0.013364295,0.013652625,8.54077616289688e-05,63881.78189,269277.14,19328838,21503.3,0.013931367
284,SE,2020,0.023236856,0.002159978,0.001171302,0.000591657,0.032640161,0.008491182,0.020551258,0.005673511,0.003622384,0.001409716,0.005396981,0.004216604,0.002548081,0.003724295,0.062201496,0.008372669,0.086050081,0.01545168,0.017652496,0.002822475,0.003573324,0.003335658,0.023063304,0.011250024,0.027724598,0.048254449,0.023814313,0.012114794,0.000704618,0.002075791,0.003335604,8.54147027958047e-07,0.09879182,0.433975983,0.238447957,0.351094964,0.13341027,0.005093882,0.139844803,0.010629083,0.001730811,0.002233252,0.117117818,0.00039716,206325.9444,21914.864,10327589,37171.2,0.002121973
285,SI,2020,0.005947941,0.061568669,0.002935696,0.000685044,0.009468727,0.002661678,0.019612748,0.007911409,0.018255336,0.003315517,0.012180138,0.009592572,0.001368138,0.010844179,0.077895154,0.012215243,0.054887901,0.048545999,0.014925679,0.002179953,0.002003938,0.004281893,0.033887025,0.03082846,0.010034803,0.043211917,0.032816795,0.002913267,0.00568855,0.003019559,0.009560879,1.31645539995378e-05,0.167198125,0.277543904,0.336928998,0.265551941,0.000331532,0.000443757,0.00299954,0.293807041,0.061835531,0.001994647,0.028677608,0.007429406,18854.91022,27075.493,2095861,26596.6,0.012918554
286,SK,2020,0.004031752,0.110705601,0.001053563,0.000212267,0.003928035,0.00687437,0.001554794,0.00195212,0.012115353,0.006253685,0.093023232,0.004012032,0.002865561,0.006492877,0.443600273,0.003654998,0.005990128,0.030282647,0.016367241,0.000261376,0.000249905,0.000641921,0.003776253,0.00827577,0.005514115,0.046345092,0.008726376,0.000748671,0.001658226,0.000382726,0.000759669,2.65452637987733e-06,0.056038853,0.111647863,0.481568478,0.140963801,3.01785058621748e-05,0.006677833,0.002405898,0.099768464,0.213449219,0.000345376,0.048084419,0.006706335,33136.16667,112909,5457873,20944.7,0.020687363
